state_abbr,year,fiscal_year,leg_total,leg_sales,leg_income,leg_corporate,leg_cigarette_tobacco,leg_fuel,leg_alcohol,leg_others,leg_fees,gov_total,gov_sales,gov_income,gov_corporate,gov_cigarette_tobacco,gov_fuel,gov_alcohol,gov_others,gov_fees,personal_income,population,taxes_last_year,percent_change_personal_income,percent_change_population,estimated_imbalance,state,gov_party,house_dem_share,senate_dem_share,citizen_ideology,year_of_biennium,ranney_10yrs,change_in_gov_party,change_in_house_dem_share,change_in_senate_dem_share,change_in_citizen_ideology,control,dem_gain_gov,dem_gain_house,dem_gain_senate
AR,2009,2010,26e6,-44e6,-11e5,0,7e7,0,0,0,15e5,42e6,-44e6,0,0,86e6,0,0,0,0,0.096,2.9,7.5,-1.06,0,0,Arkansas,Democrat,0.7171717171717171,0.7714286,44.23417,First Year of Biennium,0.6725608,No Change,-0.03282828282828287,0,-13.398800000000001,3,0,0,0
AR,2010,2011,-58e5,-21e5,-37e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.9,7.3,3.23,0,0,Arkansas,Democrat,0.7171717171717171,0.7714286,32.17315,Second Year of Biennium,0.6829282,No Change,0,0,-12.06102,3,0,0,0
AR,2011,2012,-24e6,-29e6,0,0,0,0,0,0,46e5,-16e6,-16e6,0,0,0,0,0,0,0,0.11,2.9,8,4.35,1.33,0,Arkansas,Democrat,0.5555555555555556,0.5714286,29.17345,First Year of Biennium,NA,No Change,-0.16161616161616155,-0.20000000000000007,-2.9997000000000007,3,0,0,0
CA,1987,1988,-12e8,0,-11e8,-5e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,28,36,8.51,3.7,962,California,Republican,0.55,0.6153846153846154,53.22956,First Year of Biennium,0.6049231,NA,NA,NA,NA,2,NA,0,0
CA,1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,29,36,9.8,0,212,California,Republican,0.55,0.6153846153846154,56.60525,Second Year of Biennium,0.5856478,No Change,0,0,3.3756899999999987,2,0,0,0
CA,1989,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,30,41,7.14,3.57,694,California,Republican,0.5875,0.6153846153846154,55.82679,First Year of Biennium,0.5663724,No Change,0.03749999999999998,0,-0.7784599999999955,2,0,0,0
CA,1990,1991,15e8,0,79e6,53e7,0,76e7,0,18e7,0,0,0,0,0,0,0,0,0,0,0.66,30,43,6.67,3.45,-735,California,Republican,0.5875,0.6153846153846154,53.4977,Second Year of Biennium,0.5528498,No Change,0,0,-2.3290900000000008,2,0,0,0
CA,1991,1992,57e8,25e8,18e8,55e7,0,0,2e8,63e7,0,76e7,28e7,37e7,0,0,0,17e6,85e6,0,0.7,31,45,3.13,0,-1344,California,Republican,0.6,0.6666666666666666,51.67015,First Year of Biennium,0.5393271,No Change,0.012499999999999956,0.05128205128205121,-1.8275500000000022,2,0,0,0
CA,1992,1993,61e7,9e6,96e6,33e7,0,0,-21e6,0,19e7,21e7,0,14e7,66e6,0,0,0,0,0,0.71,31,48,6.06,3.33,-2100,California,Republican,0.5875,0.6578947368421053,52.47207,Second Year of Biennium,0.5389402,No Change,-0.012499999999999956,-0.00877192982456132,0.8019200000000026,2,0,0,0
CA,1993,1994,13e8,74e7,44e7,7e7,0,0,0,0,0,19e7,0,12e7,7e7,0,0,0,0,0,0.74,31,49,1.43,0,-693,California,Republican,0.6,0.6216216216216216,53.2545,First Year of Biennium,0.5385532,No Change,0.012499999999999956,-0.03627311522048371,0.782429999999998,2,0,0,0
CA,1994,1995,0,0,0,0,0,0,0,0,0,-95e6,0,-95e6,0,0,0,0,0,0,0.78,32,50,4.23,0,566,California,Republican,0.5822784810126582,0.5789473684210527,48.93084,Second Year of Biennium,0.5326508,No Change,-0.017721518987341756,-0.042674253200568946,-4.323659999999997,2,0,0,0
CA,1995,1996,-33e7,0,-33e7,0,0,0,0,0,0,-23e7,0,-11e7,-13e7,0,0,0,0,0,0.83,32,53,5.41,3.23,403,California,Republican,0.49367088607594933,0.5526315789473685,49.10622,First Year of Biennium,0.5267484,No Change,-0.08860759493670889,-0.02631578947368418,0.17537999999999698,1,0,-1,0
CA,1996,1997,-85e6,0,0,-85e6,0,0,0,0,0,-57e7,-5e6,-46e7,-11e7,0,0,0,0,0,0.88,32,58,6.41,0,648,California,Republican,0.49367088607594933,0.5526315789473685,50.29655,Second Year of Biennium,0.5271053,No Change,0,0,1.190330000000003,1,0,0,0
CA,1997,1998,-17e7,-1e7,-11e7,-78e6,0,0,0,0,24e6,-43e6,0,0,-93e6,0,0,0,0,5e7,0.96,33,62,6.02,0,774,California,Republican,0.5375,0.5897435897435898,53.75089,First Year of Biennium,0.5274624,No Change,0.043829113924050644,0.037112010796221284,3.454339999999995,2,0,1,0
CA,1998,1999,-14e8,-11e6,-79e7,-3e7,0,0,0,-3e6,-55e7,0,0,0,0,0,0,0,0,0,1,33,68,9.09,3.13,1097,California,Republican,0.5316455696202531,0.5897435897435898,55.64952,Second Year of Biennium,0.5460153,No Change,-0.005854430379746867,0,1.8986300000000043,2,0,0,0
CA,1999,2000,-3e8,0,-21e6,-33e6,0,0,0,-25e7,0,0,0,0,0,0,0,0,0,0,1.1,34,72,4.17,0,3012,California,Democrat,0.6,0.625,57.09434,First Year of Biennium,0.5645681,Change,0.06835443037974687,0.03525641025641024,1.44482,3,1,0,0
CA,2000,2001,-5e8,-5e6,-47e7,-31e6,0,0,0,0,0,-17e7,-5e6,-11e7,-55e6,0,0,0,0,0,1.2,34,84,10,3.03,6557,California,Democrat,0.5949367088607594,0.6153846153846154,51.14085,Second Year of Biennium,0.5804932,No Change,-0.005063291139240533,-0.009615384615384581,-5.953490000000002,3,0,0,0
CA,2001,2002,-47e6,-47e6,0,0,0,0,0,0,0,-11e7,-34e6,0,-74e6,0,0,0,0,0,1.2,35,90,9.09,0,1486,California,Democrat,0.625,0.6666666666666666,56.68011,First Year of Biennium,0.5964184,No Change,0.030063291139240556,0.05128205128205121,5.539259999999999,3,0,0,0
CA,2002,2003,0,0,0,0,0,0,0,0,0,77e6,0,0,0,0,0,0,0,77e6,1.2,35,78,0,2.94,-4451,California,Democrat,0.625,0.65,56.28957,Second Year of Biennium,0.6101353,No Change,0,-0.016666666666666607,-0.39054000000000144,3,0,0,0
CA,2003,2004,15e7,0,0,0,0,0,0,0,15e7,85e8,46e8,26e8,0,12e8,0,0,0,18e7,1.3,36,79,0,0,1219,California,Democrat,0.6,0.625,55.62488,First Year of Biennium,0.6113523,No Change,-0.025000000000000022,-0.025000000000000022,-0.6646900000000002,3,0,0,0
CA,2004,2005,19e7,26e6,22e7,0,0,0,0,0,-53e6,32e7,0,1e7,0,0,0,0,0,31e7,1.4,36,86,8.33,2.86,1425,California,Republican,0.6,0.625,59.10036,Second Year of Biennium,0.6183972,Change,0,0,3.4754800000000046,2,-1,0,0
CA,2005,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,36,98,7.69,0,7031,California,Republican,0.6,0.625,57.75771,First Year of Biennium,0.6254421,No Change,0,0,-1.342649999999999,2,0,0,0
CA,2006,2007,19e7,28e6,17e7,0,0,0,0,0,0,24e7,35e6,2e8,0,0,0,0,0,0,1.6,36,110,7.14,0,3198,California,Republican,0.6,0.625,59.90655,Second Year of Biennium,0.6275486,No Change,0,0,2.14884,2,0,0,0
CA,2007,2008,17e7,0,17e7,0,0,0,0,0,0,2e8,35e6,17e7,0,0,0,0,0,0,1.6,37,110,6.67,0,1757,California,Republican,0.6,0.625,61.50753,First Year of Biennium,0.629655,No Change,0,0,1.6009799999999998,2,0,0,0
CA,2008,2009,25e8,16e6,19e7,17e8,0,0,0,0,63e7,21e6,21e6,0,0,0,0,0,0,0,1.5,37,120,0,2.78,-2341,California,Republican,0.5949367088607594,0.625,63.92805,Second Year of Biennium,0.6137131,No Change,-0.005063291139240533,0,2.4205199999999962,2,0,0,0
CA,2009,2010,1e10,44e8,43e8,-33e7,0,0,0,0,17e8,11e9,48e8,47e8,4e6,0,0,38e6,0,17e8,1.6,37,100,-6.25,0,-3863,California,Republican,0.6375,0.6410256410256411,63.15417,First Year of Biennium,0.5977713,No Change,0.04256329113924051,0.01602564102564108,-0.7738799999999983,2,0,0,0
CA,2010,2011,12e8,-25e8,13e7,95e7,1e5,25e8,1e5,1e5,12e7,-98e7,-28e8,0,0,0,19e8,0,0,0,1.7,38,100,6.67,0,-1206,California,Republican,0.6282051282051282,0.6410256410256411,58.17841,Second Year of Biennium,0.5969313,No Change,-0.009294871794871762,0,-4.975760000000001,2,0,0,0
CA,2011,2012,-38e6,0,-38e6,0,0,0,0,0,0,11e9,45e8,36e8,13e8,0,0,0,0,14e8,1.8,38,120,5.35,1.81,-3079,California,Democrat,0.65,0.625,54.71854,First Year of Biennium,NA,Change,0.02179487179487183,-0.01602564102564108,-3.4598700000000022,3,1,0,0
CO,1987,1988,15e5,-49e5,0,64e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,3.3,2.5,3.92,3.13,126,Colorado,Democrat,0.3692307630769237,0.2857143,42.35702,First Year of Biennium,0.4601121,NA,NA,NA,NA,1,NA,0,0
CO,1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,3.3,2.7,5.66,0,102,Colorado,Democrat,0.3692307630769237,0.2857143,51.12383,Second Year of Biennium,0.4578639,No Change,0,0,8.76681,1,0,0,0
CO,1989,1990,6e7,0,0,0,0,27e6,0,34e6,0,0,0,0,0,0,0,0,0,0,0.064,3.3,2.9,7.14,0,111,Colorado,Democrat,0.4,0.3142857,45.97808,First Year of Biennium,0.4556157,No Change,0.030769236923076315,0.028571400000000025,-5.14575,1,0,0,0
CO,1990,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,3.4,3.1,6.67,0,80,Colorado,Democrat,0.4,0.3142857,44.10185,Second Year of Biennium,0.4564682,No Change,0,0,-1.8762299999999996,1,0,0,0
CO,1991,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,3.5,3.2,6.25,3.03,76,Colorado,Democrat,0.4153846,0.3428571657142835,46.3364,First Year of Biennium,0.4573206,No Change,0.01538459999999997,0.028571465714283484,2.2345499999999987,1,0,0,0
CO,1992,1993,5e7,0,5e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,3.6,3.5,8.82,2.94,230,Colorado,Democrat,0.4153846,0.3428571657142835,47.75739,Second Year of Biennium,0.4604715,No Change,0,0,1.4209900000000033,1,0,0,0
CO,1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,3.7,3.8,8.11,2.86,320,Colorado,Democrat,0.4769230523076947,0.45714285428571455,42.86285,First Year of Biennium,0.4636224,No Change,0.061538452307694724,0.11428568857143107,-4.894539999999999,1,0,0,0
CO,1994,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,3.8,4.2,8.75,2.78,399,Colorado,Democrat,0.4769230523076947,0.45714285428571455,41.30082,Second Year of Biennium,0.467359,No Change,0,0,-1.56203,1,0,0,0
CO,1995,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3.9,4.5,8.05,2.7,503,Colorado,Democrat,0.3692307630769237,0.45714285428571455,42.47899,First Year of Biennium,0.4710956,No Change,-0.10769228923077101,0,1.1781700000000015,1,0,0,0
CO,1996,1997,-17e6,-7e6,-79e5,0,0,0,0,-23e5,0,0,0,0,0,0,0,0,0,0,0.11,4,4.8,6.38,2.63,396,Colorado,Democrat,0.3692307630769237,0.45714285428571455,45.85009,Second Year of Biennium,0.474727,No Change,0,0,3.3710999999999984,1,0,0,0
CO,1997,1998,-29e6,0,-35e5,0,0,0,0,-17e6,-89e5,0,0,0,0,0,0,0,0,0,0.12,4.1,5.3,10,2.56,325,Colorado,Democrat,0.3692307630769237,0.4285714,46.28638,First Year of Biennium,0.4783585,No Change,0,-0.02857145428571456,0.4362899999999996,1,0,0,0
CO,1998,1999,-31e6,0,-31e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,4.2,5.9,9.09,2.5,667,Colorado,Democrat,0.3692307630769237,0.4285714,45.13234,Second Year of Biennium,0.466051,No Change,0,0,-1.154040000000002,1,0,0,0
CO,1999,2000,-23e7,-1e7,-22e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4.3,6.6,8.33,2.44,704,Colorado,Republican,0.3846154,0.4285714,49.77513,First Year of Biennium,0.4537435,Change,0.01538463692307629,0,4.642789999999998,0,-1,0,0
CO,2000,2001,-17e7,-4e7,-12e7,-15e6,0,0,0,0,0,-23e7,-71e6,-12e7,0,0,0,0,-42e6,0,0.16,4.4,7.1,15.38,2.38,537,Colorado,Republican,0.3846154,0.4285714,42.85549,Second Year of Biennium,0.4549013,No Change,0,0,-6.919639999999994,0,0,0,0
CO,2001,2002,-68e5,-3e5,-15e5,0,0,0,0,-5e6,0,0,0,0,0,0,0,0,0,0,0.16,4.5,7.6,6.67,2.33,57,Colorado,Republican,0.4307692,0.5142857,39.81298,First Year of Biennium,0.4560592,No Change,0.04615380000000002,0.08571429999999997,-3.04251,1,0,0,1
CO,2002,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,4.5,6.9,0,2.27,219,Colorado,Republican,0.4307692,0.5142857,48.13155,Second Year of Biennium,0.4359621,No Change,0,0,8.318569999999994,1,0,0,0
CO,2003,2004,21e5,0,0,0,0,0,0,0,21e5,0,0,0,0,0,0,0,0,0,0.17,4.6,6.6,0,0,265,Colorado,Republican,0.4307692,0.4857143,47.47132,First Year of Biennium,0.4158651,No Change,0,-0.02857139999999997,-0.6602299999999985,0,0,0,-1
CO,2004,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,4.6,7.1,6.25,2.22,238,Colorado,Republican,0.4307692,0.4857143,54.65549,Second Year of Biennium,0.4155394,No Change,0,0,7.184170000000002,0,0,0,0
CO,2005,2006,18e7,0,0,0,18e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,4.7,7.6,5.88,0,370,Colorado,Republican,0.5384615461538453,0.5142857,50.41082,First Year of Biennium,0.4152137,No Change,0.10769234615384532,0.02857139999999997,-4.244669999999999,2,0,1,1
CO,2006,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,4.8,8.5,5.56,2.17,267,Colorado,Republican,0.5384615461538453,0.5142857,49.9627,Second Year of Biennium,0.4369944,No Change,0,0,-0.44812000000000296,2,0,0,0
CO,2007,2008,13e6,-39e5,0,0,0,0,0,0,17e6,74e5,0,0,0,0,0,0,0,74e5,0.22,4.9,9.2,10.53,2.13,341,Colorado,Democrat,0.6,0.5714286,53.42242,First Year of Biennium,0.458775,Change,0.06153845384615464,0.057142899999999996,3.4597200000000043,3,1,0,0
CO,2008,2009,-16e5,0,0,-16e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,5,9.6,4.76,2.08,148,Colorado,Democrat,0.6153846,0.5714286,54.17156,Second Year of Biennium,0.4953408,No Change,0.01538459999999997,0,0.749139999999997,3,0,0,0
CO,2009,2010,54e7,0,0,0,0,0,0,0,54e7,2e8,0,0,0,0,0,0,-29e5,2e8,0.21,5,8.7,-4.55,2.04,132,Colorado,Democrat,0.5846154,0.6,52.44956,First Year of Biennium,0.5319065,No Change,-0.03076919999999994,0.028571400000000025,-1.7220000000000013,3,0,0,0
CO,2010,2011,2e8,0,0,0,0,0,0,0,2e8,0,0,0,0,0,0,0,0,0,0.23,5.1,8.6,0,0,451,Colorado,Democrat,0.5846154,0.6,45.87387,Second Year of Biennium,0.5430111,No Change,0,0,-6.575690000000002,3,0,0,0
CO,2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,5.2,9.5,7.69,2.37,446,Colorado,Democrat,0.4923077,0.5714286,43.03939,First Year of Biennium,NA,No Change,-0.09230769999999999,-0.028571400000000025,-2.8344799999999992,2,0,-1,0
CT,1987,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,3.3,4.3,9.38,0,0,Connecticut,Democrat,0.6092715,0.6944444,77.97347,First Year of Biennium,0.6616302,NA,NA,NA,NA,3,NA,0,0
CT,1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,3.3,4.4,10,3.13,0,Connecticut,Democrat,0.602649,0.6944444,81.91377,Second Year of Biennium,0.6568835,No Change,-0.006622499999999976,0,3.9402999999999935,3,0,0,0
CT,1989,1990,77e7,39e7,16e7,17e7,4e7,0,19e6,0,0,74e7,4e8,21e7,7e7,0,49e6,0,0,0,0.086,3.3,4.8,7.79,0,-260,Connecticut,Democrat,0.5827814582781459,0.6388889,72.48727,First Year of Biennium,0.6521367,No Change,-0.01986754172185412,-0.05555549999999998,-9.426500000000004,3,0,0,0
CT,1990,1991,11e6,0,11e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,3.3,5.3,3.61,0,-707,Connecticut,Democrat,0.5827814582781459,0.6388889,66.98815,Second Year of Biennium,0.6322192,No Change,0,0,-5.499119999999991,3,0,0,0
CT,1995,1996,-21e7,0,-2e8,-1e7,0,0,0,0,0,-2e8,0,-22e7,0,0,0,0,0,26e6,0.11,3.3,7.5,1.01,0,0,Connecticut,Republican,0.602649,0.4722222,60.03699,First Year of Biennium,0.5846404,Change,0.01986754172185412,-0.1666667,-6.951160000000002,1,-1,0,-1
CT,1996,1997,-24e7,-12e5,-2e8,-2e6,0,0,0,-36e6,0,-14e6,0,0,-63e5,0,0,0,-27e6,19e6,0.12,3.3,7.8,10,0,2,Connecticut,Republican,0.602649,0.4722222,58.975,Second Year of Biennium,0.5657154,No Change,0,0,-1.0619900000000015,1,0,0,0
CT,1997,1998,-15e7,0,-11e7,-4e6,0,-4e7,0,0,32e5,-26e7,0,-22e7,5e6,0,-6e7,0,1e7,82e5,0.13,3.4,8.8,9.09,0,180,Connecticut,Republican,0.6357616,0.5277778,67.62057,First Year of Biennium,0.5467905,No Change,0.03311260000000005,0.05555559999999998,8.64557,2,0,0,1
CT,1998,1999,-82e6,-99e5,-45e6,-95e5,0,-13e6,0,-45e5,0,-97e6,0,-75e6,-4e6,0,-13e6,0,-45e5,0,0.13,3.4,9.4,8.33,3.03,29,Connecticut,Republican,0.6357616,0.5277778,72.05891,Second Year of Biennium,0.5272247,No Change,0,0,4.438339999999997,2,0,0,0
CT,1999,2000,-1e8,-21e6,-46e6,-77e5,0,0,0,-29e6,0,-32e6,-91e5,-16e6,0,0,0,0,-64e5,0,0.14,3.4,9.6,0,0,241,Connecticut,Republican,0.6357616,0.5277778,67.10449,First Year of Biennium,0.507659,No Change,0,0,-4.954419999999999,2,0,0,0
CT,2000,2001,-22e7,-37e6,0,0,0,-99e6,0,-86e6,0,-23e7,-35e5,-28e6,-16e6,0,-99e6,0,-79e6,-18e5,0.15,3.4,10,7.69,0,501,Connecticut,Republican,0.6357616,0.5277778,59.86683,Second Year of Biennium,0.5107096,No Change,0,0,-7.237659999999998,2,0,0,0
CT,2001,2002,-12e7,-11e7,0,0,0,0,0,-4e6,-29e5,-15e7,-15e7,0,-2e6,0,0,0,0,14e5,0.15,3.5,9.9,7.14,0,-123,Connecticut,Republican,0.6622517,0.5833333,64.42366,First Year of Biennium,0.5137602,No Change,0.02649009999999996,0.05555550000000009,4.556829999999998,2,0,0,0
CT,2002,2003,27e7,17e6,12e6,58e6,12e7,26e6,0,18e6,13e6,16e7,15e6,8e6,0,12e7,0,0,18e6,0,0.15,3.5,9,0,2.94,48,Connecticut,Republican,0.6622517,0.5833333,60.84083,Second Year of Biennium,0.5181111,No Change,0,0,-3.5828300000000013,2,0,0,0
CT,2003,2004,66e7,-75e6,54e7,11e7,74e6,0,0,1e7,0,29e6,-11e7,8e7,28e6,0,0,0,34e6,0,0.16,3.5,9.5,0,0,1,Connecticut,Republican,0.6225165377483461,0.5833333,64.07689,First Year of Biennium,0.522462,No Change,-0.039735162251653855,0,3.236060000000009,2,0,0,0
CT,2004,2005,35e5,-33e5,8e6,0,0,0,0,-12e5,0,11e7,57e5,8e6,0,91e6,0,44e5,0,0,0.17,3.5,10,6.67,0,42,Connecticut,Republican,0.6291391,0.5833333,75.97005,Second Year of Biennium,0.5279182,No Change,0.006622562251653807,0,11.893159999999995,2,0,0,0
CT,2005,2006,21e7,0,0,43e6,0,0,0,17e7,13e5,34e7,75e5,3e6,75e6,11e7,0,74e5,14e7,0,0.18,3.5,12,6.25,0,512,Connecticut,Republican,0.6556291344370866,0.6666667,74.96025,First Year of Biennium,0.5333744,No Change,0.02649003443708664,0.08333339999999989,-1.0097999999999985,2,0,0,0
CT,2006,2007,-16e7,-7e6,-77e6,-78e6,0,0,0,-26e5,0,12e7,0,0,44e6,0,0,0,79e6,0,0.2,3.5,12,5.88,0,508,Connecticut,Republican,0.6556291344370866,0.6666667,78.81031,Second Year of Biennium,0.5359483,No Change,0,0,3.850059999999999,2,0,0,0
CT,2007,2008,72e6,-14e6,0,0,82e6,0,0,0,43e5,77e7,-35e6,72e7,2e7,82e6,0,0,-21e6,43e5,0.2,3.5,13,11.11,0,242,Connecticut,Republican,0.7086093,0.6666667,83.41682,First Year of Biennium,0.5385223,No Change,0.052980165562913406,0,4.60651,2,0,0,0
CT,2008,2009,-31e6,0,0,0,0,0,0,-31e6,0,-58e6,-23e6,0,-35e6,0,0,0,0,0,0.19,3.6,14,0,0,-667,Connecticut,Republican,0.7086093,0.6666667,90.44839,Second Year of Biennium,0.5449471,No Change,0,0,7.031570000000002,2,0,0,0
CT,2009,2010,81e7,-13e7,62e7,11e7,97e6,0,0,47e6,61e6,14e7,0,0,0,0,0,0,0,14e7,0.19,3.6,12,-5,2.86,-357,Connecticut,Republican,0.7549669,0.6666667,78.04955,First Year of Biennium,0.551372,No Change,0.0463576,0,-12.398840000000007,2,0,0,0
CT,2010,2011,-72e5,-7e6,0,0,0,17e5,-19e5,0,0,0,0,0,0,0,0,0,0,0,0.21,3.6,12,0,0,238,Connecticut,Republican,0.7549669,0.6666667,68.40326,Second Year of Biennium,0.5688209,No Change,0,0,-9.646289999999993,2,0,0,0
CT,2011,2012,19e8,33e7,88e7,39e6,51e6,87e5,98e5,52e7,2e7,19e8,46e7,88e7,36e6,54e6,52e6,92e5,41e7,21e6,0.22,3.6,14,8.7,-0.31,237,Connecticut,Democrat,0.6622517,0.6388889,68.95002,First Year of Biennium,NA,Change,-0.0927152,-0.027777799999999964,0.5467599999999919,3,1,0,0
DE,1987,1988,92e5,0,0,0,0,92e5,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.647621,0.95,10,1.5,133,Delaware,Republican,0.4634146,0.6190476,59.77617,First Year of Biennium,0.4939471,NA,NA,NA,NA,1,NA,0,0
DE,1988,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.658274,1,9.09,1.68,99,Delaware,Republican,0.4634146,0.6190476,48.76588,Second Year of Biennium,0.4887479,No Change,0,0,-11.010289999999998,1,0,0,0
DE,1989,1990,68e6,0,0,0,0,0,0,68e6,0,-5e6,0,-17e6,1e6,0,8e6,26e5,0,0,0.014,0.669567,1.1,16.67,1.64,172,Delaware,Republican,0.4390244,0.6190476,49.56935,First Year of Biennium,0.4835486,No Change,-0.02439020000000003,0,0.8034699999999972,1,0,0,0
DE,1990,1991,21e6,0,0,0,55e5,6e6,57e5,37e5,0,79e5,0,0,0,0,0,5e6,29e5,0,0.015,0.68308,1.1,0,1.72,105,Delaware,Republican,0.4390244,0.6190476,57.28389,Second Year of Biennium,0.4878548,No Change,0,0,7.7145399999999995,1,0,0,0
DE,1991,1992,96e6,0,2e6,4e6,0,0,0,9e7,0,0,0,0,0,0,0,0,0,0,0.016,0.694925,1.2,7.14,2.02,108,Delaware,Republican,0.41463414146341415,0.7142857,55.06795,First Year of Biennium,0.492161,No Change,-0.02439025853658583,0.09523809999999999,-2.2159399999999962,1,0,0,0
DE,1992,1993,5e5,0,0,0,0,0,0,0,5e5,5e6,0,0,0,0,0,0,5e6,0,0.016,0.706378,1.3,6.67,1.73,153,Delaware,Republican,0.41463414146341415,0.7142857,59.66369,Second Year of Biennium,0.4996836,No Change,0,0,4.595739999999999,1,0,0,0
DE,1993,1994,22e6,0,0,0,0,11e6,0,0,12e6,53e5,0,0,0,0,0,0,0,53e5,0.017,0.717545,1.3,0,1.65,285,Delaware,Democrat,0.4390244,0.7142857,54.8593,First Year of Biennium,0.5072063,Change,0.02439025853658583,0,-4.804390000000005,2,1,0,0
DE,1994,1995,-63e5,0,0,0,0,0,0,-63e5,0,0,0,0,0,0,0,0,0,0,0.018,0.729734,1.4,6.25,1.58,257,Delaware,Democrat,0.4390244,0.7142857,54.82409,Second Year of Biennium,0.5084521,No Change,0,0,-0.0352099999999993,2,0,0,0
DE,1995,1996,-19e6,0,-18e6,0,0,0,0,-2e5,0,-28e6,0,-28e6,0,0,0,0,0,0,0.019,0.740977,1.6,5.88,1.7,302,Delaware,Democrat,0.3414634,0.5714286,45.3821,First Year of Biennium,0.5096978,No Change,-0.09756100000000001,-0.14285710000000007,-9.441989999999997,2,0,0,0
DE,1996,1997,-15e6,0,-1e7,0,0,0,0,-48e5,0,-38e6,0,-38e6,0,0,0,0,0,0,0.02,0.751487,1.7,5.56,1.54,333,Delaware,Democrat,0.3414634,0.6190476,45.69467,Second Year of Biennium,0.5129066,No Change,0,0.04761900000000008,0.3125700000000009,2,0,0,0
DE,1997,1998,-3e6,0,-2e6,0,0,0,0,-1e6,0,11e6,0,0,0,0,64e5,0,0,5e6,0.022,0.763335,1.7,5.26,1.42,392,Delaware,Democrat,0.3414634,0.6190476,43.79324,First Year of Biennium,0.5161152,No Change,0,0,-1.9014300000000048,2,0,0,0
DE,1998,1999,-56e6,0,-46e6,0,0,0,0,-1e7,0,-53e6,0,-51e6,0,0,0,0,-23e5,0,0.023,0.77499,2,10,1.58,477,Delaware,Democrat,0.3170732,0.6190476,54.46944,Second Year of Biennium,0.5243435,No Change,-0.024390199999999973,0,10.676200000000001,2,0,0,0
DE,1999,2000,-34e6,0,-32e6,0,0,0,0,-2e6,0,-13e6,0,-11e6,0,0,0,0,-2e6,0,0.024,0.786373,2,4.55,1.53,221,Delaware,Democrat,0.3658537,0.6190476,57.72417,First Year of Biennium,0.5325717,No Change,0.048780500000000004,0,3.254730000000002,2,0,0,0
DE,2000,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.795699,2.1,4.35,1.47,102,Delaware,Democrat,0.3658537,0.6190476,44.24567,Second Year of Biennium,0.5366163,No Change,0,0,-13.478500000000004,2,0,0,0
DE,2001,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.806169,2.1,8.33,1.19,320,Delaware,Democrat,0.3658537,0.6190476,61.36596,First Year of Biennium,0.5406608,No Change,0,0,17.120290000000004,2,0,0,0
DE,2002,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.818003,2.2,3.85,1.32,304,Delaware,Democrat,0.3658537,0.6190476,52.24816,Second Year of Biennium,0.5329813,No Change,0,0,-9.117800000000003,2,0,0,0
DE,2003,2004,15e7,0,0,0,29e6,0,0,12e7,0,11e7,0,0,0,24e6,0,0,89e6,0,0.03,0.830803,2.1,3.7,1.47,432,Delaware,Democrat,0.2926829,0.6190476,54.93526,First Year of Biennium,0.5253018,No Change,-0.07317079999999998,0,2.687100000000001,2,0,0,0
